id:ID(KG),:LABEL,name,xref,in_taxon,chromosome,provided_by,source,symbol,gene_type,hgnc_id,omim_ids,swiss_prot,ensembl_ids
NCBIGene:4750,Gene,NIMA related kinase 1,,,4,NCBI:Gene,,NEK1,PROTEIN_CODING,,604588,,
NCBIGene:9936,Gene,CD302 molecule,,,2,NCBI:Gene,,CD302,PROTEIN_CODING,,612246,,
NCBIGene:83875,Gene,beta-carotene oxygenase 2,,,11,NCBI:Gene,,BCO2,PROTEIN_CODING,,611740,,
NCBIGene:80007,Gene,chromosome 10 open reading frame 88,,,10,NCBI:Gene,,C10orf88,PROTEIN_CODING,,620661,,
NCBIGene:665,Gene,BCL2 interacting protein 3 like,,,8,NCBI:Gene,,BNIP3L,PROTEIN_CODING,,605368,,
NCBIGene:23371,Gene,tensin 2,,,12,NCBI:Gene,,TNS2,PROTEIN_CODING,,607717,,
NCBIGene:64419,Gene,myotubularin related protein 14,,,3,NCBI:Gene,,MTMR14,PROTEIN_CODING,,611089,,
NCBIGene:64342,Gene,HCLS1 binding protein 3,,,2,NCBI:Gene,,HS1BP3,PROTEIN_CODING,,609359,,
NCBIGene:10245,Gene,translocase of inner mitochondrial membrane 17B,,,X,NCBI:Gene,,TIMM17B,PROTEIN_CODING,,300249,,
NCBIGene:4351,Gene,mannose phosphate isomerase,,,15,NCBI:Gene,,MPI,PROTEIN_CODING,,154550,,
NCBIGene:11153,Gene,FIC domain protein adenylyltransferase,,,12,NCBI:Gene,,FICD,PROTEIN_CODING,,620875,,
NCBIGene:27065,Gene,neuronal vesicle trafficking associated 1,,,4,NCBI:Gene,,NSG1,PROTEIN_CODING,,607645,,
NCBIGene:51265,Gene,cyclin dependent kinase like 3,,,5,NCBI:Gene,,CDKL3,PROTEIN_CODING,,608459,,
NCBIGene:8620,Gene,neuropeptide FF-amide peptide precursor,,,12,NCBI:Gene,,NPFF,PROTEIN_CODING,,604643,,
NCBIGene:80267,Gene,ER degradation enhancing alpha-mannosidase like protein 3,,,1,NCBI:Gene,,EDEM3,PROTEIN_CODING,,610214,,
NCBIGene:406954,Gene,microRNA 181a-2,,,9,NCBI:Gene,,MIR181A2,PROTEIN_CODING,,612743,,
NCBIGene:10294,Gene,DnaJ heat shock protein family (Hsp40) member A2,,,16,NCBI:Gene,,DNAJA2,PROTEIN_CODING,,611322,,
NCBIGene:84101,Gene,ubiquitin specific peptidase 44,,,12,NCBI:Gene,,USP44,PROTEIN_CODING,,610993,,
NCBIGene:11320,Gene,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",,,2,NCBI:Gene,,MGAT4A,PROTEIN_CODING,,604623,,
NCBIGene:1119,Gene,choline kinase alpha,,,11,NCBI:Gene,,CHKA,PROTEIN_CODING,,118491,,
NCBIGene:57343,Gene,zinc finger protein 304,,,19,NCBI:Gene,,ZNF304,PROTEIN_CODING,,613840,,
NCBIGene:23461,Gene,ATP binding cassette subfamily A member 5,,,17,NCBI:Gene,,ABCA5,PROTEIN_CODING,,612503,,
NCBIGene:10017,Gene,BCL2 like 10,,,15,NCBI:Gene,,BCL2L10,PROTEIN_CODING,,606910,,
NCBIGene:57706,Gene,DENN domain containing 1A,,,9,NCBI:Gene,,DENND1A,PROTEIN_CODING,,613633,,
NCBIGene:83479,Gene,DEAD-box helicase 59,,,1,NCBI:Gene,,DDX59,PROTEIN_CODING,,615464,,
NCBIGene:256471,Gene,major facilitator superfamily domain containing 8,,,4,NCBI:Gene,,MFSD8,PROTEIN_CODING,,611124,,
NCBIGene:283212,Gene,kelch like family member 35,,,11,NCBI:Gene,,KLHL35,PROTEIN_CODING,,,,
NCBIGene:260293,Gene,cytochrome P450 family 4 subfamily X member 1,,,1,NCBI:Gene,,CYP4X1,PROTEIN_CODING,,614999,,
NCBIGene:339761,Gene,cytochrome P450 family 27 subfamily C member 1,,,2,NCBI:Gene,,CYP27C1,PROTEIN_CODING,,620605,,
NCBIGene:541578,Gene,endothelium and lymphocyte associated ASCH domain 2,,,X,NCBI:Gene,,EOLA2,PROTEIN_CODING,,,,
NCBIGene:55032,Gene,solute carrier family 35 member A5,,,3,NCBI:Gene,,SLC35A5,PROTEIN_CODING,,620298,,
NCBIGene:79746,Gene,enoyl-CoA hydratase domain containing 3,,,10,NCBI:Gene,,ECHDC3,PROTEIN_CODING,,620756,,
NCBIGene:56181,Gene,mitochondrial fission regulator 1 like,,,1,NCBI:Gene,,MTFR1L,PROTEIN_CODING,,620765,,
NCBIGene:55572,Gene,FAD dependent oxidoreductase domain containing 1,,,11,NCBI:Gene,,FOXRED1,PROTEIN_CODING,,613622,,
NCBIGene:8394,Gene,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,,,1,NCBI:Gene,,PIP5K1A,PROTEIN_CODING,,603275,,
NCBIGene:23151,Gene,GRAM domain containing 4,,,22,NCBI:Gene,,GRAMD4,PROTEIN_CODING,,613691,,
NCBIGene:57551,Gene,TAO kinase 1,,,17,NCBI:Gene,,TAOK1,PROTEIN_CODING,,610266,,
NCBIGene:2830,Gene,G protein-coupled receptor 6,,,6,NCBI:Gene,,GPR6,PROTEIN_CODING,,600553,,
NCBIGene:4716,Gene,NADH:ubiquinone oxidoreductase subunit B10,,,16,NCBI:Gene,,NDUFB10,PROTEIN_CODING,,603843,,
NCBIGene:83549,Gene,uridine-cytidine kinase 1,,,9,NCBI:Gene,,UCK1,PROTEIN_CODING,,609328,,
NCBIGene:100303755,Gene,PET117 cytochrome c oxidase chaperone,,,20,NCBI:Gene,,PET117,PROTEIN_CODING,,614771,,
NCBIGene:8309,Gene,acyl-CoA oxidase 2,,,3,NCBI:Gene,,ACOX2,PROTEIN_CODING,,601641,,
NCBIGene:390110,Gene,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like,,,11,NCBI:Gene,,ACCSL,PROTEIN_CODING,,,,
NCBIGene:9306,Gene,suppressor of cytokine signaling 6,,,18,NCBI:Gene,,SOCS6,PROTEIN_CODING,,605118,,
NCBIGene:64816,Gene,cytochrome P450 family 3 subfamily A member 43,,,7,NCBI:Gene,,CYP3A43,PROTEIN_CODING,,606534,,
NCBIGene:10120,Gene,actin related protein 1B,,,2,NCBI:Gene,,ACTR1B,PROTEIN_CODING,,605144,,
NCBIGene:114907,Gene,F-box protein 32,,,8,NCBI:Gene,,FBXO32,PROTEIN_CODING,,606604,,
NCBIGene:30815,Gene,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",,,9,NCBI:Gene,,ST6GALNAC6,PROTEIN_CODING,,610135,,
NCBIGene:25828,Gene,thioredoxin 2,,,22,NCBI:Gene,,TXN2,PROTEIN_CODING,,609063,,
NCBIGene:5625,Gene,proline dehydrogenase 1,,,22,NCBI:Gene,,PRODH,PROTEIN_CODING,,606810,,
NCBIGene:64216,Gene,"transcription factor B2, mitochondrial",,,1,NCBI:Gene,,TFB2M,PROTEIN_CODING,,607055,,
NCBIGene:100287932,Gene,translocase of inner mitochondrial membrane 23,,,10,NCBI:Gene,,TIMM23,PROTEIN_CODING,,605034,,
NCBIGene:3652,Gene,intracisternal A particle-promoted polypeptide,,,1,NCBI:Gene,,IPP,PROTEIN_CODING,,147485,,
NCBIGene:1352,Gene,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,,,17,NCBI:Gene,,COX10,PROTEIN_CODING,,602125,,
NCBIGene:53944,Gene,casein kinase 1 gamma 1,,,15,NCBI:Gene,,CSNK1G1,PROTEIN_CODING,,606274,,
NCBIGene:10606,Gene,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase,,,4,NCBI:Gene,,PAICS,PROTEIN_CODING,,172439,,
NCBIGene:6843,Gene,vesicle associated membrane protein 1,,,12,NCBI:Gene,,VAMP1,PROTEIN_CODING,,185880,,
NCBIGene:55500,Gene,ethanolamine kinase 1,,,12,NCBI:Gene,,ETNK1,PROTEIN_CODING,,609858,,
NCBIGene:5917,Gene,arginyl-tRNA synthetase 1,,,5,NCBI:Gene,,RARS1,PROTEIN_CODING,,107820,,
NCBIGene:51102,Gene,mitochondrial trans-2-enoyl-CoA reductase,,,1,NCBI:Gene,,MECR,PROTEIN_CODING,,608205,,
NCBIGene:4076,Gene,cell cycle associated protein 1,,,11,NCBI:Gene,,CAPRIN1,PROTEIN_CODING,,601178,,
NCBIGene:257068,Gene,phosphatidylinositol specific phospholipase C X domain containing 2,,,3,NCBI:Gene,,PLCXD2,PROTEIN_CODING,,617015,,
NCBIGene:23604,Gene,death associated protein kinase 2,,,15,NCBI:Gene,,DAPK2,PROTEIN_CODING,,616567,,
NCBIGene:6568,Gene,solute carrier family 17 member 1,,,6,NCBI:Gene,,SLC17A1,PROTEIN_CODING,,182308,,
NCBIGene:60526,Gene,lipid droplet associated hydrolase,,,2,NCBI:Gene,,LDAH,PROTEIN_CODING,,613570,,
NCBIGene:54978,Gene,solute carrier family 35 member F6,,,2,NCBI:Gene,,SLC35F6,PROTEIN_CODING,,619667,,
NCBIGene:128859,Gene,BPI fold containing family B member 6,,,20,NCBI:Gene,,BPIFB6,PROTEIN_CODING,,614110,,
NCBIGene:114885,Gene,oxysterol binding protein like 11,,,3,NCBI:Gene,,OSBPL11,PROTEIN_CODING,,606739,,
NCBIGene:2045,Gene,EPH receptor A7,,,6,NCBI:Gene,,EPHA7,PROTEIN_CODING,,602190,,
NCBIGene:984,Gene,cyclin dependent kinase 11B,,,1,NCBI:Gene,,CDK11B,PROTEIN_CODING,,176873,,
NCBIGene:23761,Gene,phosphatidylserine decarboxylase,,,22,NCBI:Gene,,PISD,PROTEIN_CODING,,612770,,
NCBIGene:2044,Gene,EPH receptor A5,,,4,NCBI:Gene,,EPHA5,PROTEIN_CODING,,600004,,
NCBIGene:391013,Gene,phospholipase A2 group IIC,,,1,NCBI:Gene,,PLA2G2C,PROTEIN_CODING,,,,
NCBIGene:8216,Gene,leucine zipper like post translational regulator 1,,,22,NCBI:Gene,,LZTR1,PROTEIN_CODING,,600574,,
NCBIGene:51023,Gene,mitochondrial ribosomal protein S18C,,,4,NCBI:Gene,,MRPS18C,PROTEIN_CODING,,611983,,
NCBIGene:10312,Gene,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",,,11,NCBI:Gene,,TCIRG1,PROTEIN_CODING,,604592,,
NCBIGene:197131,Gene,ubiquitin protein ligase E3 component n-recognin 1,,,15,NCBI:Gene,,UBR1,PROTEIN_CODING,,605981,,
NCBIGene:10494,Gene,serine/threonine kinase 25,,,2,NCBI:Gene,,STK25,PROTEIN_CODING,,602255,,
NCBIGene:57380,Gene,magnesium transporter MRS2,,,6,NCBI:Gene,,MRS2,PROTEIN_CODING,,619307,,
NCBIGene:57124,Gene,CD248 molecule,,,11,NCBI:Gene,,CD248,PROTEIN_CODING,,606064,,
NCBIGene:23460,Gene,ATP binding cassette subfamily A member 6,,,17,NCBI:Gene,,ABCA6,PROTEIN_CODING,,612504,,
NCBIGene:84260,Gene,trichoplein keratin filament binding,,,12,NCBI:Gene,,TCHP,PROTEIN_CODING,,612654,,
NCBIGene:116987,Gene,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",,,2,NCBI:Gene,,AGAP1,PROTEIN_CODING,,608651,,
NCBIGene:1018,Gene,cyclin dependent kinase 3,,,17,NCBI:Gene,,CDK3,PROTEIN_CODING,,123828,,
NCBIGene:54741,Gene,leptin receptor overlapping transcript,,,1,NCBI:Gene,,LEPROT,PROTEIN_CODING,,613461,,
NCBIGene:2589,Gene,polypeptide N-acetylgalactosaminyltransferase 1,,,18,NCBI:Gene,,GALNT1,PROTEIN_CODING,,602273,,
NCBIGene:131890,Gene,G protein-coupled receptor kinase 7,,,3,NCBI:Gene,,GRK7,PROTEIN_CODING,,606987,,
NCBIGene:4184,Gene,sperm mitochondria associated cysteine rich protein,,,1,NCBI:Gene,,SMCP,PROTEIN_CODING,,601148,,
NCBIGene:91875,Gene,tetratricopeptide repeat domain 5,,,14,NCBI:Gene,,TTC5,PROTEIN_CODING,,619014,,
NCBIGene:348174,Gene,C-type lectin domain family 18 member A,,,16,NCBI:Gene,,CLEC18A,PROTEIN_CODING,,616571,,
NCBIGene:653689,Gene,glutathione S-transferase theta 2B,,,22,NCBI:Gene,,GSTT2B,PROTEIN_CODING,,,,
NCBIGene:2941,Gene,glutathione S-transferase alpha 4,,,6,NCBI:Gene,,GSTA4,PROTEIN_CODING,,605450,,
NCBIGene:79064,Gene,transmembrane protein 223,,,11,NCBI:Gene,,TMEM223,PROTEIN_CODING,,620434,,
NCBIGene:10840,Gene,aldehyde dehydrogenase 1 family member L1,,,3,NCBI:Gene,,ALDH1L1,PROTEIN_CODING,,600249,,
NCBIGene:10444,Gene,zyg-11 related cell cycle regulator,,,9,NCBI:Gene,,ZER1,PROTEIN_CODING,,617764,,
NCBIGene:53405,Gene,chloride intracellular channel 5,,,6,NCBI:Gene,,CLIC5,PROTEIN_CODING,,607293,,
NCBIGene:117584,Gene,ring finger and FYVE like domain containing E3 ubiquitin protein ligase,,,17,NCBI:Gene,,RFFL,PROTEIN_CODING,,609735,,
NCBIGene:23378,Gene,ribosomal RNA processing 8,,,11,NCBI:Gene,,RRP8,PROTEIN_CODING,,615818,,
NCBIGene:648791,Gene,protein phosphatase 1 regulatory subunit 3G,,,6,NCBI:Gene,,PPP1R3G,PROTEIN_CODING,,619541,,
NCBIGene:54981,Gene,nicotinamide riboside kinase 1,,,9,NCBI:Gene,,NMRK1,PROTEIN_CODING,,608704,,
NCBIGene:347735,Gene,serine incorporator 2,,,1,NCBI:Gene,,SERINC2,PROTEIN_CODING,,614549,,
NCBIGene:284716,Gene,ribosomal modification protein rimK like family member A,,,1,NCBI:Gene,,RIMKLA,PROTEIN_CODING,,618949,,
NCBIGene:23456,Gene,ATP binding cassette subfamily B member 10,,,1,NCBI:Gene,,ABCB10,PROTEIN_CODING,,605454,,
NCBIGene:646486,Gene,fatty acid binding protein 12,,,8,NCBI:Gene,,FABP12,PROTEIN_CODING,,618923,,
NCBIGene:55316,Gene,radical S-adenosyl methionine domain containing 1,,,17,NCBI:Gene,,RSAD1,PROTEIN_CODING,,620590,,
NCBIGene:84532,Gene,acyl-CoA synthetase short chain family member 1,,,20,NCBI:Gene,,ACSS1,PROTEIN_CODING,,614355,,
NCBIGene:51454,Gene,GULP PTB domain containing engulfment adaptor 1,,,2,NCBI:Gene,,GULP1,PROTEIN_CODING,,608165,,
NCBIGene:54460,Gene,mitochondrial ribosomal protein S21,,,1,NCBI:Gene,,MRPS21,PROTEIN_CODING,,611984,,
NCBIGene:7274,Gene,alpha tocopherol transfer protein,,,8,NCBI:Gene,,TTPA,PROTEIN_CODING,,600415,,
NCBIGene:23042,Gene,pyridoxal dependent decarboxylase domain containing 1,,,16,NCBI:Gene,,PDXDC1,PROTEIN_CODING,,614244,,
NCBIGene:29914,Gene,UbiA prenyltransferase domain containing 1,,,1,NCBI:Gene,,UBIAD1,PROTEIN_CODING,,611632,,
NCBIGene:10874,Gene,neuromedin U,,,4,NCBI:Gene,,NMU,PROTEIN_CODING,,605103,,
NCBIGene:59271,Gene,eva-1 homolog C,,,21,NCBI:Gene,,EVA1C,PROTEIN_CODING,,,,
NCBIGene:5717,Gene,"proteasome 26S subunit, non-ATPase 11",,,17,NCBI:Gene,,PSMD11,PROTEIN_CODING,,604449,,
NCBIGene:57552,Gene,neutral cholesterol ester hydrolase 1,,,3,NCBI:Gene,,NCEH1,PROTEIN_CODING,,613234,,
NCBIGene:23192,Gene,autophagy related 4B cysteine peptidase,,,2,NCBI:Gene,,ATG4B,PROTEIN_CODING,,611338,,
NCBIGene:114879,Gene,oxysterol binding protein like 5,,,11,NCBI:Gene,,OSBPL5,PROTEIN_CODING,,606733,,
NCBIGene:219293,Gene,ATPase family AAA domain containing 3C,,,1,NCBI:Gene,,ATAD3C,PROTEIN_CODING,,617227,,
NCBIGene:4117,Gene,male germ cell associated kinase,,,6,NCBI:Gene,,MAK,PROTEIN_CODING,,154235,,
NCBIGene:158584,Gene,fatty acid amide hydrolase 2,,,X,NCBI:Gene,,FAAH2,PROTEIN_CODING,,300654,,
NCBIGene:25912,Gene,lipid transport auxiliary protein 1,,,1,NCBI:Gene,,LTAP1,PROTEIN_CODING,,617428,,
NCBIGene:51701,Gene,nemo like kinase,,,17,NCBI:Gene,,NLK,PROTEIN_CODING,,609476,,
NCBIGene:56548,Gene,carbohydrate sulfotransferase 7,,,X,NCBI:Gene,,CHST7,PROTEIN_CODING,,300375,,
NCBIGene:6822,Gene,sulfotransferase family 2A member 1,,,19,NCBI:Gene,,SULT2A1,PROTEIN_CODING,,125263,,
NCBIGene:5787,Gene,protein tyrosine phosphatase receptor type B,,,12,NCBI:Gene,,PTPRB,PROTEIN_CODING,,176882,,
NCBIGene:5606,Gene,mitogen-activated protein kinase kinase 3,,,17,NCBI:Gene,,MAP2K3,PROTEIN_CODING,,602315,,
NCBIGene:114112,Gene,thioredoxin reductase 3,,,3,NCBI:Gene,,TXNRD3,PROTEIN_CODING,,606235,,
NCBIGene:154791,Gene,formation of mitochondrial complex V assembly factor 1,,,7,NCBI:Gene,,FMC1,PROTEIN_CODING,,620766,,
NCBIGene:11000,Gene,solute carrier family 27 member 3,,,1,NCBI:Gene,,SLC27A3,PROTEIN_CODING,,604193,,
NCBIGene:51099,Gene,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",,,3,NCBI:Gene,,ABHD5,PROTEIN_CODING,,604780,,
NCBIGene:9627,Gene,synuclein alpha interacting protein,,,5,NCBI:Gene,,SNCAIP,PROTEIN_CODING,,603779,,
NCBIGene:25959,Gene,KN motif and ankyrin repeat domains 2,,,19,NCBI:Gene,,KANK2,PROTEIN_CODING,,614610,,
NCBIGene:646817,Gene,SET like protein,,,1,NCBI:Gene,,SETSIP,PROTEIN_CODING,,,,
NCBIGene:4641,Gene,myosin IC,,,17,NCBI:Gene,,MYO1C,PROTEIN_CODING,,606538,,
NCBIGene:5066,Gene,peptidylglycine alpha-amidating monooxygenase,,,5,NCBI:Gene,,PAM,PROTEIN_CODING,,170270,,
NCBIGene:5379,Gene,"PMS1 homolog 2, mismatch repair system component pseudogene 1",,,7,NCBI:Gene,,PMS2P1,PROTEIN_CODING,,605038,,
NCBIGene:2590,Gene,polypeptide N-acetylgalactosaminyltransferase 2,,,1,NCBI:Gene,,GALNT2,PROTEIN_CODING,,602274,,
NCBIGene:23566,Gene,lysophosphatidic acid receptor 3,,,1,NCBI:Gene,,LPAR3,PROTEIN_CODING,,605106,,
NCBIGene:84881,Gene,RNA pseudouridine synthase D4,,,11,NCBI:Gene,,RPUSD4,PROTEIN_CODING,,617488,,
NCBIGene:126205,Gene,NLR family pyrin domain containing 8,,,19,NCBI:Gene,,NLRP8,PROTEIN_CODING,,609659,,
NCBIGene:4696,Gene,NADH:ubiquinone oxidoreductase subunit A3,,,19,NCBI:Gene,,NDUFA3,PROTEIN_CODING,,603832,,
NCBIGene:4058,Gene,leukocyte receptor tyrosine kinase,,,15,NCBI:Gene,,LTK,PROTEIN_CODING,,151520,,
NCBIGene:119694,Gene,olfactory receptor family 51 subfamily F member 2,,,11,NCBI:Gene,,OR51F2,PROTEIN_CODING,,,,
NCBIGene:5597,Gene,mitogen-activated protein kinase 6,,,15,NCBI:Gene,,MAPK6,PROTEIN_CODING,,602904,,
NCBIGene:28952,Gene,CCC complex scaffolding subunit CCDC22,,,X,NCBI:Gene,,CCDC22,PROTEIN_CODING,,300859,,
NCBIGene:23078,Gene,von Willebrand factor A domain containing 8,,,13,NCBI:Gene,,VWA8,PROTEIN_CODING,,617509,,
NCBIGene:142910,Gene,lipase family member J,,,10,NCBI:Gene,,LIPJ,PROTEIN_CODING,,613921,,
NCBIGene:3324,Gene,"heat shock protein 90 alpha family class A member 2, pseudogene",,,11,NCBI:Gene,,HSP90AA2P,PROTEIN_CODING,,140575,,
NCBIGene:85300,Gene,ATCAY kinesin light chain interacting caytaxin,,,19,NCBI:Gene,,ATCAY,PROTEIN_CODING,,608179,,
NCBIGene:401666,Gene,olfactory receptor family 51 subfamily A member 4,,,11,NCBI:Gene,,OR51A4,PROTEIN_CODING,,,,
NCBIGene:79966,Gene,stearoyl-CoA desaturase 5,,,4,NCBI:Gene,,SCD5,PROTEIN_CODING,,608370,,
NCBIGene:23,Gene,ATP binding cassette subfamily F member 1,,,6,NCBI:Gene,,ABCF1,PROTEIN_CODING,,603429,,
NCBIGene:26750,Gene,ribosomal protein S6 kinase C1,,,1,NCBI:Gene,,RPS6KC1,PROTEIN_CODING,,617517,,
NCBIGene:6870,Gene,tachykinin receptor 3,,,4,NCBI:Gene,,TACR3,PROTEIN_CODING,,162332,,
NCBIGene:63979,Gene,fidgetin like 1,,,7,NCBI:Gene,,FIGNL1,PROTEIN_CODING,,615383,,
NCBIGene:57047,Gene,phospholipid scramblase 2,,,3,NCBI:Gene,,PLSCR2,PROTEIN_CODING,,607610,,
NCBIGene:29886,Gene,sorting nexin 8,,,7,NCBI:Gene,,SNX8,PROTEIN_CODING,,614905,,
NCBIGene:130399,Gene,activin A receptor type 1C,,,2,NCBI:Gene,,ACVR1C,PROTEIN_CODING,,608981,,
NCBIGene:130367,Gene,sphingosine-1-phosphate phosphatase 2,,,2,NCBI:Gene,,SGPP2,PROTEIN_CODING,,612827,,
NCBIGene:526,Gene,ATPase H+ transporting V1 subunit B2,,,8,NCBI:Gene,,ATP6V1B2,PROTEIN_CODING,,606939,,
NCBIGene:954,Gene,ectonucleoside triphosphate diphosphohydrolase 2,,,9,NCBI:Gene,,ENTPD2,PROTEIN_CODING,,602012,,
NCBIGene:4504,Gene,metallothionein 3,,,16,NCBI:Gene,,MT3,PROTEIN_CODING,,139255,,
NCBIGene:192286,Gene,HIG1 hypoxia inducible domain family member 2A,,,5,NCBI:Gene,,HIGD2A,PROTEIN_CODING,,620788,,
NCBIGene:51143,Gene,dynein cytoplasmic 1 light intermediate chain 1,,,3,NCBI:Gene,,DYNC1LI1,PROTEIN_CODING,,615890,,
NCBIGene:1777,Gene,"deoxyribonuclease 2, lysosomal",,,19,NCBI:Gene,,DNASE2,PROTEIN_CODING,,126350,,
NCBIGene:28973,Gene,mitochondrial ribosomal protein S18B,,,6,NCBI:Gene,,MRPS18B,PROTEIN_CODING,,611982,,
NCBIGene:125965,Gene,cytochrome c oxidase subunit 6B2,,,19,NCBI:Gene,,COX6B2,PROTEIN_CODING,,618127,,
NCBIGene:9784,Gene,sorting nexin 17,,,2,NCBI:Gene,,SNX17,PROTEIN_CODING,,605963,,
NCBIGene:440307,Gene,tubulin tyrosine ligase like 13,,,15,NCBI:Gene,,TTLL13,PROTEIN_CODING,,620485,,
NCBIGene:79896,Gene,threonine synthase like 1,,,10,NCBI:Gene,,THNSL1,PROTEIN_CODING,,611260,,
NCBIGene:390073,Gene,olfactory receptor family 56 subfamily B member 2,,,11,NCBI:Gene,,OR56B2,PROTEIN_CODING,,,,
NCBIGene:4884,Gene,neuronal pentraxin 1,,,17,NCBI:Gene,,NPTX1,PROTEIN_CODING,,602367,,
NCBIGene:391634,Gene,"heat shock protein 90 alpha family class B member 2, pseudogene",,,4,NCBI:Gene,,HSP90AB2P,PROTEIN_CODING,,,,
NCBIGene:2300,Gene,forkhead box L1,,,16,NCBI:Gene,,FOXL1,PROTEIN_CODING,,603252,,
NCBIGene:5984,Gene,replication factor C subunit 4,,,3,NCBI:Gene,,RFC4,PROTEIN_CODING,,102577,,
NCBIGene:80221,Gene,acyl-CoA synthetase family member 2,,,17,NCBI:Gene,,ACSF2,PROTEIN_CODING,,610465,,
NCBIGene:55312,Gene,riboflavin kinase,,,9,NCBI:Gene,,RFK,PROTEIN_CODING,,613010,,
NCBIGene:203547,Gene,vacuolar ATPase assembly factor VMA21,,,X,NCBI:Gene,,VMA21,PROTEIN_CODING,,300913,,
NCBIGene:246243,Gene,ribonuclease H1,,,2,NCBI:Gene,,RNASEH1,PROTEIN_CODING,,604123,,
NCBIGene:4707,Gene,NADH:ubiquinone oxidoreductase subunit B1,,,14,NCBI:Gene,,NDUFB1,PROTEIN_CODING,,603837,,
NCBIGene:8799,Gene,peroxisomal biogenesis factor 11 beta,,,1,NCBI:Gene,,PEX11B,PROTEIN_CODING,,603867,,
NCBIGene:5585,Gene,protein kinase N1,,,19,NCBI:Gene,,PKN1,PROTEIN_CODING,,601032,,
NCBIGene:4123,Gene,mannosidase alpha class 2C member 1,,,15,NCBI:Gene,,MAN2C1,PROTEIN_CODING,,154580,,
NCBIGene:55577,Gene,N-acetylglucosamine kinase,,,2,NCBI:Gene,,NAGK,PROTEIN_CODING,,606828,,
NCBIGene:5068,Gene,regenerating family member 3 alpha,,,2,NCBI:Gene,,REG3A,PROTEIN_CODING,,167805,,
NCBIGene:22885,Gene,actin binding LIM protein family member 3,,,5,NCBI:Gene,,ABLIM3,PROTEIN_CODING,,611305,,
NCBIGene:54811,Gene,zinc finger protein 562,,,19,NCBI:Gene,,ZNF562,PROTEIN_CODING,,,,
NCBIGene:26207,Gene,phosphatidylinositol transfer protein cytoplasmic 1,,,17,NCBI:Gene,,PITPNC1,PROTEIN_CODING,,605134,,
NCBIGene:81892,Gene,SRA stem-loop interacting RNA binding protein,,,14,NCBI:Gene,,SLIRP,PROTEIN_CODING,,610211,,
NCBIGene:496,Gene,ATPase H+/K+ transporting subunit beta,,,13,NCBI:Gene,,ATP4B,PROTEIN_CODING,,137217,,
NCBIGene:58472,Gene,sulfide quinone oxidoreductase,,,15,NCBI:Gene,,SQOR,PROTEIN_CODING,,617658,,
NCBIGene:25809,Gene,TTL family tubulin polyglutamylase complex subunit L1,,,22,NCBI:Gene,,TTLL1,PROTEIN_CODING,,608955,,
NCBIGene:740,Gene,mitochondrial ribosomal protein L49,,,11,NCBI:Gene,,MRPL49,PROTEIN_CODING,,606866,,
NCBIGene:3093,Gene,ubiquitin conjugating enzyme E2 K,,,4,NCBI:Gene,,UBE2K,PROTEIN_CODING,,602846,,
NCBIGene:8890,Gene,eukaryotic translation initiation factor 2B subunit delta,,,2,NCBI:Gene,,EIF2B4,PROTEIN_CODING,,606687,,
NCBIGene:9790,Gene,BMS1 ribosome biogenesis factor,,,10,NCBI:Gene,,BMS1,PROTEIN_CODING,,611448,,
NCBIGene:79934,Gene,coenzyme Q8B,,,19,NCBI:Gene,,COQ8B,PROTEIN_CODING,,615567,,
NCBIGene:11069,Gene,Rap guanine nucleotide exchange factor 4,,,2,NCBI:Gene,,RAPGEF4,PROTEIN_CODING,,606058,,
NCBIGene:63899,Gene,NOP2/Sun RNA methyltransferase 3,,,3,NCBI:Gene,,NSUN3,PROTEIN_CODING,,617491,,
NCBIGene:83636,Gene,chromosome 19 open reading frame 12,,,19,NCBI:Gene,,C19orf12,PROTEIN_CODING,,614297,,
NCBIGene:55748,Gene,carnosine dipeptidase 2,,,18,NCBI:Gene,,CNDP2,PROTEIN_CODING,,169800,,
NCBIGene:399512,Gene,solute carrier family 25 member 35,,,17,NCBI:Gene,,SLC25A35,PROTEIN_CODING,,610818,,
NCBIGene:84134,Gene,translocase of outer mitochondrial membrane 40 like,,,1,NCBI:Gene,,TOMM40L,PROTEIN_CODING,,,,
NCBIGene:29937,Gene,neudesin neurotrophic factor,,,1,NCBI:Gene,,NENF,PROTEIN_CODING,,611874,,
NCBIGene:51768,Gene,transmembrane 7 superfamily member 3,,,12,NCBI:Gene,,TM7SF3,PROTEIN_CODING,,605181,,
NCBIGene:140739,Gene,ubiquitin conjugating enzyme E2 F (putative),,,2,NCBI:Gene,,UBE2F,PROTEIN_CODING,,617700,,
NCBIGene:143630,Gene,ubiquilin like,,,11,NCBI:Gene,,UBQLNL,PROTEIN_CODING,,,,
